Iteration    55 | Cost: 1.620527e+00
Iteration    56 | Cost: 1.620527e+00
Iteration    57 | Cost: 1.620527e+00
Iteration    58 | Cost: 1.620527e+00
Iteration    59 | Cost: 1.620527e+00
Iteration    60 | Cost: 1.620527e+00
Iteration    61 | Cost: 1.620527e+00
Iteration    62 | Cost: 1.620527e+00
Iteration    63 | Cost: 1.620527e+00
Iteration    64 | Cost: 1.620527e+00
Iteration    65 | Cost: 1.620527e+00
Iteration    66 | Cost: 1.620527e+00
Iteration    67 | Cost: 1.620527e+00
Iteration    68 | Cost: 1.620527e+00
Iteration    69 | Cost: 1.620527e+00
Iteration    70 | Cost: 1.620527e+00
Iteration    71 | Cost: 1.620527e+00
Iteration    72 | Cost: 1.620527e+00
Iteration    73 | Cost: 1.620527e+00
Iteration    74 | Cost: 1.620527e+00
Iteration    75 | Cost: 1.620527e+00
Iteration    76 | Cost: 1.620527e+00
Iteration    77 | Cost: 1.620527e+00
Iteration    78 | Cost: 1.620527e+00
Iteration    79 | Cost: 1.620527e+00

Iteration     1 | Cost: 9.179706e+01
Iteration     2 | Cost: 2.857097e+01
Iteration     3 | Cost: 4.265955e+00
Iteration     4 | Cost: 2.896886e+00
Iteration     5 | Cost: 1.590516e+00
Iteration     6 | Cost: 1.466538e+00
Iteration     7 | Cost: 1.423831e+00
Iteration     8 | Cost: 1.395483e+00
Iteration     9 | Cost: 1.392939e+00
Iteration    10 | Cost: 1.381725e+00
Iteration    11 | Cost: 1.377352e+00
Iteration    12 | Cost: 1.367685e+00
Iteration    13 | Cost: 1.364956e+00
Iteration    14 | Cost: 1.344706e+00
Iteration    15 | Cost: 1.339369e+00
Iteration    16 | Cost: 1.320068e+00
Iteration    17 | Cost: 1.318113e+00
Iteration    18 | Cost: 1.317286e+00
Iteration    19 | Cost: 1.310885e+00
Iteration    20 | Cost: 1.305654e+00
Iteration    21 | Cost: 1.301147e+00
Iteration    22 | Cost: 1.299571e+00
Iteration    23 | Cost: 1.297559e+00
Iteration    24 | Cost: 1.297418e+00
Iteration    25 | Cost: 1.297199e+00
Iteration    26 | Cost: 1.297154e+00
Iteration    27 | Cost: 1.296968e+00
Iteration    28 | Cost: 1.296910e+00
Iteration    29 | Cost: 1.296836e+00
Iteration    30 | Cost: 1.296822e+00
Iteration    31 | Cost: 1.296775e+00
Iteration    32 | Cost: 1.296636e+00
Iteration    33 | Cost: 1.296609e+00
Iteration    34 | Cost: 1.296526e+00
Iteration    35 | Cost: 1.296513e+00
Iteration    36 | Cost: 1.296505e+00
Iteration    37 | Cost: 1.296502e+00
Iteration    38 | Cost: 1.296502e+00
Iteration    39 | Cost: 1.296480e+00
Iteration    40 | Cost: 1.296474e+00
Iteration    41 | Cost: 1.296471e+00
Iteration    42 | Cost: 1.296470e+00
Iteration    43 | Cost: 1.296470e+00
Iteration    44 | Cost: 1.296469e+00
Iteration    45 | Cost: 1.296469e+00
Iteration    46 | Cost: 1.296468e+00
Iteration    47 | Cost: 1.296468e+00
Iteration    48 | Cost: 1.296467e+00
Iteration    49 | Cost: 1.296467e+00
Iteration    50 | Cost: 1.296467e+00
Iteration    51 | Cost: 1.296466e+00
Iteration    52 | Cost: 1.296466e+00
Iteration    53 | Cost: 1.296466e+00
Iteration    54 | Cost: 1.296466e+00
Iteration    55 | Cost: 1.296466e+00
Iteration    56 | Cost: 1.296466e+00
Iteration    57 | Cost: 1.296466e+00
Iteration    58 | Cost: 1.296466e+00
Iteration    59 | Cost: 1.296466e+00
Iteration    60 | Cost: 1.296466e+00
Iteration    61 | Cost: 1.296466e+00
Iteration    62 | Cost: 1.296466e+00
Iteration    63 | Cost: 1.296466e+00
Iteration    64 | Cost: 1.296466e+00
Iteration    65 | Cost: 1.296466e+00
Iteration    66 | Cost: 1.296466e+00
Iteration    67 | Cost: 1.296466e+00
Iteration    68 | Cost: 1.296466e+00
Iteration    69 | Cost: 1.296466e+00
Iteration    70 | Cost: 1.296466e+00
Iteration    71 | Cost: 1.296466e+00
Iteration    72 | Cost: 1.296466e+00
Iteration    73 | Cost: 1.296466e+00
Iteration    74 | Cost: 1.296466e+00
Iteration    75 | Cost: 1.296466e+00
Iteration    76 | Cost: 1.296466e+00
Iteration    77 | Cost: 1.296466e+00
Iteration    78 | Cost: 1.296466e+00
Iteration    79 | Cost: 1.296466e+00
Iteration    80 | Cost: 1.296466e+00
Iteration    81 | Cost: 1.296466e+00
Iteration    82 | Cost: 1.296466e+00
Iteration    83 | Cost: 1.296466e+00
Iteration    84 | Cost: 1.296466e+00
Iteration    85 | Cost: 1.296466e+00
Iteration    86 | Cost: 1.296466e+00
Iteration    87 | Cost: 1.296466e+00
Iteration    88 | Cost: 1.296466e+00
Iteration    89 | Cost: 1.296466e+00
Iteration    90 | Cost: 1.296466e+00
Iteration    91 | Cost: 1.296466e+00
Iteration    92 | Cost: 1.296466e+00
Iteration    93 | Cost: 1.296466e+00
Iteration    94 | Cost: 1.296466e+00
Iteration    95 | Cost: 1.296466e+00
Iteration    96 | Cost: 1.296466e+00
Iteration    97 | Cost: 1.296466e+00
Iteration    98 | Cost: 1.296466e+00
Iteration    99 | Cost: 1.296466e+00
Iteration   100 | Cost: 1.296466e+00
Iteration   101 | Cost: 1.296466e+00
Iteration   102 | Cost: 1.296466e+00
Iteration   103 | Cost: 1.296466e+00
Iteration   104 | Cost: 1.296466e+00
Iteration   105 | Cost: 1.296466e+00
Iteration   106 | Cost: 1.296466e+00
Iteration   107 | Cost: 1.296466e+00
Iteration   108 | Cost: 1.296466e+00
Iteration   109 | Cost: 1.296466e+00
Iteration   110 | Cost: 1.296466e+00
Iteration   111 | Cost: 1.296466e+00
Iteration   112 | Cost: 1.296466e+00
Iteration   113 | Cost: 1.296466e+00
Iteration   114 | Cost: 1.296466e+00
Iteration   115 | Cost: 1.296466e+00
Iteration   116 | Cost: 1.296466e+00
Iteration   117 | Cost: 1.296466e+00
Iteration   118 | Cost: 1.296466e+00
Iteration   119 | Cost: 1.296466e+00
Iteration   120 | Cost: 1.296466e+00
Iteration   121 | Cost: 1.296466e+00
Iteration   122 | Cost: 1.296466e+00
Iteration   123 | Cost: 1.296466e+00
Iteration   124 | Cost: 1.296466e+00
Iteration   125 | Cost: 1.296466e+00
Iteration   126 | Cost: 1.296466e+00
Iteration   127 | Cost: 1.296466e+00
Iteration   128 | Cost: 1.296466e+00
Iteration   129 | Cost: 1.296466e+00
Iteration   130 | Cost: 1.296466e+00
Iteration   131 | Cost: 1.296466e+00
Iteration   132 | Cost: 1.296466e+00
Iteration   133 | Cost: 1.296466e+00
Iteration   134 | Cost: 1.296466e+00
Iteration   135 | Cost: 1.296466e+00
Iteration   136 | Cost: 1.296466e+00
Iteration   137 | Cost: 1.296466e+00
Iteration   138 | Cost: 1.296466e+00
Iteration   139 | Cost: 1.296466e+00
Iteration   140 | Cost: 1.296466e+00
Iteration   141 | Cost: 1.296466e+00
Iteration   142 | Cost: 1.296466e+00
Iteration   143 | Cost: 1.296466e+00
Iteration   144 | Cost: 1.296466e+00
Iteration   145 | Cost: 1.296466e+00
Iteration   146 | Cost: 1.296466e+00
Iteration   147 | Cost: 1.296466e+00
Iteration   148 | Cost: 1.296466e+00
Iteration   149 | Cost: 1.296466e+00
Iteration   150 | Cost: 1.296466e+00
Iteration   151 | Cost: 1.296466e+00
Iteration   153 | Cost: 1.296466e+00
Iteration   154 | Cost: 1.296466e+00
Iteration   155 | Cost: 1.296466e+00
Iteration   156 | Cost: 1.296466e+00

Iteration     1 | Cost: 6.728733e+01
Iteration     2 | Cost: 1.310440e+01
Iteration     3 | Cost: 3.015205e+00
Iteration     4 | Cost: 1.732456e+00
Iteration     5 | Cost: 1.329985e+00
Iteration     6 | Cost: 1.165647e+00
Iteration     7 | Cost: 1.164835e+00
Iteration     8 | Cost: 1.162783e+00
Iteration     9 | Cost: 1.156619e+00
Iteration    10 | Cost: 1.154833e+00
Iteration    11 | Cost: 1.147953e+00
Iteration    12 | Cost: 1.147653e+00
Iteration    13 | Cost: 1.147348e+00
Iteration    14 | Cost: 1.146999e+00
Iteration    15 | Cost: 1.146595e+00
Iteration    16 | Cost: 1.145325e+00
Iteration    17 | Cost: 1.142868e+00
Iteration    18 | Cost: 1.141438e+00
Iteration    19 | Cost: 1.140517e+00
Iteration    20 | Cost: 1.139175e+00
Iteration    21 | Cost: 1.139112e+00
Iteration    22 | Cost: 1.138338e+00
Iteration    23 | Cost: 1.138068e+00
Iteration    24 | Cost: 1.137177e+00
Iteration    25 | Cost: 1.137014e+00
Iteration    26 | Cost: 1.136801e+00
Iteration    27 | Cost: 1.136766e+00
Iteration    28 | Cost: 1.136530e+00
Iteration    29 | Cost: 1.136308e+00
Iteration    30 | Cost: 1.136053e+00
Iteration    31 | Cost: 1.135974e+00
Iteration    32 | Cost: 1.135924e+00
Iteration    33 | Cost: 1.135383e+00
Iteration    34 | Cost: 1.135279e+00
Iteration    35 | Cost: 1.135170e+00
Iteration    36 | Cost: 1.135120e+00
Iteration    37 | Cost: 1.135058e+00
Iteration    38 | Cost: 1.135037e+00
Iteration    39 | Cost: 1.135008e+00
Iteration    40 | Cost: 1.134917e+00
Iteration    41 | Cost: 1.134871e+00
Iteration    42 | Cost: 1.134845e+00
Iteration    43 | Cost: 1.134658e+00
Iteration    44 | Cost: 1.134494e+00
Iteration    45 | Cost: 1.134459e+00
Iteration    46 | Cost: 1.134413e+00
Iteration    47 | Cost: 1.134400e+00
Iteration    48 | Cost: 1.134365e+00
Iteration    49 | Cost: 1.134344e+00
Iteration    50 | Cost: 1.134337e+00
Iteration    51 | Cost: 1.134331e+00
Iteration    52 | Cost: 1.134309e+00
Iteration    53 | Cost: 1.134300e+00
Iteration    54 | Cost: 1.134288e+00
Iteration    55 | Cost: 1.134285e+00
Iteration    56 | Cost: 1.134262e+00
Iteration    57 | Cost: 1.134243e+00
Iteration    58 | Cost: 1.134231e+00
Iteration    59 | Cost: 1.134228e+00
Iteration    60 | Cost: 1.134217e+00
Iteration    61 | Cost: 1.134206e+00
Iteration    62 | Cost: 1.134202e+00
Iteration    63 | Cost: 1.134196e+00
Iteration    64 | Cost: 1.134192e+00
Iteration    65 | Cost: 1.134190e+00
Iteration    66 | Cost: 1.134187e+00
Iteration    67 | Cost: 1.134187e+00
Iteration    68 | Cost: 1.134184e+00
Iteration    69 | Cost: 1.134181e+00
Iteration    70 | Cost: 1.134165e+00
Iteration    71 | Cost: 1.134160e+00
Iteration    72 | Cost: 1.134156e+00
Iteration    73 | Cost: 1.134155e+00
Iteration    74 | Cost: 1.134155e+00
Iteration    75 | Cost: 1.134155e+00
Iteration    76 | Cost: 1.134155e+00
Iteration    77 | Cost: 1.134155e+00
Iteration    78 | Cost: 1.134155e+00
Iteration    79 | Cost: 1.134155e+00
Iteration    80 | Cost: 1.134155e+00
Iteration    81 | Cost: 1.134155e+00
Iteration    82 | Cost: 1.134155e+00
Iteration    83 | Cost: 1.134155e+00
Iteration    84 | Cost: 1.134155e+00
Iteration    85 | Cost: 1.134155e+00
Iteration    86 | Cost: 1.134155e+00
Iteration    87 | Cost: 1.134155e+00
Iteration    88 | Cost: 1.134155e+00
Iteration    89 | Cost: 1.134155e+00
Iteration    90 | Cost: 1.134155e+00
Iteration    91 | Cost: 1.134155e+00
Iteration    92 | Cost: 1.134154e+00
Iteration    93 | Cost: 1.134154e+00
Iteration    94 | Cost: 1.134154e+00
Iteration    95 | Cost: 1.134154e+00
Iteration    96 | Cost: 1.134154e+00
Iteration    97 | Cost: 1.134154e+00
Iteration    98 | Cost: 1.134154e+00
Iteration    99 | Cost: 1.134154e+00
Iteration   100 | Cost: 1.134154e+00
Iteration   101 | Cost: 1.134154e+00
Iteration   102 | Cost: 1.134154e+00
Iteration   103 | Cost: 1.134154e+00
Iteration   104 | Cost: 1.134154e+00
Iteration   105 | Cost: 1.134154e+00
Iteration   106 | Cost: 1.134154e+00
Iteration   107 | Cost: 1.134154e+00
Iteration   108 | Cost: 1.134154e+00
Iteration   109 | Cost: 1.134154e+00
Iteration   110 | Cost: 1.134154e+00
Iteration   111 | Cost: 1.134154e+00
Iteration   112 | Cost: 1.134154e+00
Iteration   113 | Cost: 1.134154e+00
Iteration   114 | Cost: 1.134154e+00
Iteration   115 | Cost: 1.134154e+00
Iteration   116 | Cost: 1.134154e+00
Iteration   117 | Cost: 1.134154e+00
Iteration   118 | Cost: 1.134154e+00
Iteration   119 | Cost: 1.134154e+00
Iteration   120 | Cost: 1.134154e+00
Iteration   121 | Cost: 1.134154e+00
Iteration   122 | Cost: 1.134154e+00
Iteration   123 | Cost: 1.134154e+00
Iteration   124 | Cost: 1.134154e+00
Iteration   125 | Cost: 1.134154e+00
Iteration   126 | Cost: 1.134154e+00
Iteration   127 | Cost: 1.134154e+00
Iteration   128 | Cost: 1.134154e+00
Iteration   129 | Cost: 1.134154e+00
Iteration   130 | Cost: 1.134154e+00
Iteration   131 | Cost: 1.134154e+00
Iteration   132 | Cost: 1.134154e+00
Iteration   133 | Cost: 1.134154e+00
Iteration   134 | Cost: 1.134154e+00
Iteration   135 | Cost: 1.134154e+00
Iteration   136 | Cost: 1.134154e+00
Iteration   137 | Cost: 1.134154e+00
Iteration   138 | Cost: 1.134154e+00
Iteration   139 | Cost: 1.134154e+00
Iteration   140 | Cost: 1.134154e+00
Iteration   141 | Cost: 1.134154e+00
Iteration   142 | Cost: 1.134154e+00
Iteration   143 | Cost: 1.134154e+00
Iteration   144 | Cost: 1.134154e+00
Iteration   145 | Cost: 1.134154e+00
Iteration   146 | Cost: 1.134154e+00
Iteration   147 | Cost: 1.134154e+00
Iteration   148 | Cost: 1.134154e+00
Iteration   149 | Cost: 1.134154e+00
Iteration   150 | Cost: 1.134154e+00
Iteration   151 | Cost: 1.134154e+00
Iteration   152 | Cost: 1.134154e+00
Iteration   153 | Cost: 1.134154e+00
Iteration   154 | Cost: 1.134154e+00
Iteration   155 | Cost: 1.134154e+00
Iteration   156 | Cost: 1.134154e+00
Iteration   157 | Cost: 1.134154e+00
Iteration   158 | Cost: 1.134154e+00
Iteration   159 | Cost: 1.134154e+00
Iteration   160 | Cost: 1.134154e+00
Iteration   161 | Cost: 1.134154e+00
Iteration   162 | Cost: 1.134154e+00
Iteration   163 | Cost: 1.134154e+00
Iteration   164 | Cost: 1.134154e+00
Iteration   166 | Cost: 1.134154e+00
Iteration   167 | Cost: 1.134154e+00
Iteration   168 | Cost: 1.134154e+00

Iteration     1 | Cost: 7.148284e+01
Iteration     2 | Cost: 5.486524e+00
Iteration     3 | Cost: 4.167235e+00
Iteration     4 | Cost: 2.536505e+00
Iteration     5 | Cost: 2.376879e+00
Iteration     6 | Cost: 2.144894e+00
Iteration     7 | Cost: 2.122674e+00
Iteration     8 | Cost: 1.922088e+00
Iteration     9 | Cost: 1.779752e+00
Iteration    10 | Cost: 1.729798e+00
Iteration    11 | Cost: 1.668615e+00
Iteration    12 | Cost: 1.619493e+00
Iteration    13 | Cost: 1.602975e+00
Iteration    14 | Cost: 1.578742e+00
Iteration    15 | Cost: 1.570472e+00
Iteration    16 | Cost: 1.516764e+00
Iteration    17 | Cost: 1.492688e+00
Iteration    18 | Cost: 1.438968e+00
Iteration    19 | Cost: 1.430267e+00
Iteration    20 | Cost: 1.419157e+00
Iteration    21 | Cost: 1.415891e+00
Iteration    22 | Cost: 1.411659e+00
Iteration    23 | Cost: 1.407225e+00
Iteration    24 | Cost: 1.405043e+00
Iteration    25 | Cost: 1.403795e+00
Iteration    26 | Cost: 1.392285e+00
Iteration    27 | Cost: 1.386016e+00
Iteration    28 | Cost: 1.383103e+00
Iteration    29 | Cost: 1.382244e+00
Iteration    30 | Cost: 1.376117e+00
Iteration    31 | Cost: 1.375556e+00
Iteration    32 | Cost: 1.374643e+00
Iteration    33 | Cost: 1.374400e+00
Iteration    34 | Cost: 1.372708e+00
Iteration    35 | Cost: 1.371977e+00
Iteration    36 | Cost: 1.371597e+00
Iteration    37 | Cost: 1.371521e+00
Iteration    38 | Cost: 1.371434e+00
Iteration    39 | Cost: 1.371386e+00
Iteration    40 | Cost: 1.371380e+00
Iteration    41 | Cost: 1.371374e+00
Iteration    42 | Cost: 1.371368e+00
Iteration    43 | Cost: 1.371365e+00
Iteration    44 | Cost: 1.371353e+00
Iteration    45 | Cost: 1.371351e+00
Iteration    46 | Cost: 1.371349e+00
Iteration    47 | Cost: 1.371349e+00
Iteration    48 | Cost: 1.371348e+00
Iteration    49 | Cost: 1.371346e+00
Iteration    50 | Cost: 1.371343e+00
Iteration    51 | Cost: 1.371340e+00
Iteration    52 | Cost: 1.371338e+00
Iteration    53 | Cost: 1.371337e+00
Iteration    54 | Cost: 1.371336e+00
Iteration    55 | Cost: 1.371336e+00
Iteration    56 | Cost: 1.371336e+00
Iteration    57 | Cost: 1.371335e+00
Iteration    58 | Cost: 1.371334e+00
Iteration    59 | Cost: 1.371332e+00
Iteration    60 | Cost: 1.371332e+00
Iteration    61 | Cost: 1.371332e+00
Iteration    62 | Cost: 1.371332e+00
Iteration    63 | Cost: 1.371331e+00
Iteration    64 | Cost: 1.371331e+00
Iteration    65 | Cost: 1.371331e+00
Iteration    66 | Cost: 1.371331e+00
Iteration    67 | Cost: 1.371331e+00
Iteration    68 | Cost: 1.371331e+00
Iteration    69 | Cost: 1.371331e+00
Iteration    70 | Cost: 1.371331e+00
Iteration    71 | Cost: 1.371331e+00
Iteration    72 | Cost: 1.371330e+00
Iteration    73 | Cost: 1.371330e+00
Iteration    74 | Cost: 1.371330e+00
Iteration    75 | Cost: 1.371330e+00
Iteration    76 | Cost: 1.371330e+00
Iteration    77 | Cost: 1.371330e+00
Iteration    78 | Cost: 1.371330e+00
Iteration    79 | Cost: 1.371330e+00
Iteration    80 | Cost: 1.371330e+00
Iteration    81 | Cost: 1.371330e+00
Iteration    82 | Cost: 1.371330e+00
Iteration    83 | Cost: 1.371330e+00
Iteration    84 | Cost: 1.371330e+00
Iteration    85 | Cost: 1.371330e+00
Iteration    86 | Cost: 1.371330e+00
Iteration    87 | Cost: 1.371330e+00
Iteration    88 | Cost: 1.371330e+00
Iteration    89 | Cost: 1.371330e+00
Iteration    90 | Cost: 1.371330e+00
Iteration    91 | Cost: 1.371330e+00
Iteration    92 | Cost: 1.371330e+00
Iteration    93 | Cost: 1.371330e+00
Iteration    94 | Cost: 1.371330e+00
Iteration    95 | Cost: 1.371330e+00
Iteration    96 | Cost: 1.371330e+00
Iteration    97 | Cost: 1.371330e+00
Iteration    98 | Cost: 1.371330e+00
Iteration    99 | Cost: 1.371330e+00
Iteration   100 | Cost: 1.371330e+00
Iteration   101 | Cost: 1.371330e+00
Iteration   102 | Cost: 1.371330e+00
Iteration   103 | Cost: 1.371330e+00
Iteration   104 | Cost: 1.371330e+00
Iteration   105 | Cost: 1.371330e+00
Iteration   106 | Cost: 1.371330e+00
Iteration   107 | Cost: 1.371330e+00
Iteration   108 | Cost: 1.371330e+00
Iteration   109 | Cost: 1.371330e+00
Iteration   110 | Cost: 1.371330e+00
Iteration   111 | Cost: 1.371330e+00
Iteration   112 | Cost: 1.371330e+00
Iteration   113 | Cost: 1.371330e+00
Iteration   114 | Cost: 1.371330e+00
Iteration   115 | Cost: 1.371330e+00
Iteration   116 | Cost: 1.371330e+00
Iteration   117 | Cost: 1.371330e+00
Iteration   118 | Cost: 1.371330e+00
Iteration   119 | Cost: 1.371330e+00
Iteration   120 | Cost: 1.371330e+00
Iteration   121 | Cost: 1.371330e+00
Iteration   122 | Cost: 1.371330e+00
Iteration   123 | Cost: 1.371330e+00
Iteration   124 | Cost: 1.371330e+00
Iteration   125 | Cost: 1.371330e+00
Iteration   126 | Cost: 1.371330e+00
Iteration   127 | Cost: 1.371330e+00
Iteration   128 | Cost: 1.371330e+00
Iteration   129 | Cost: 1.371330e+00
Iteration   130 | Cost: 1.371330e+00
Iteration   131 | Cost: 1.371330e+00
Iteration   132 | Cost: 1.371330e+00
Iteration   133 | Cost: 1.371330e+00
Iteration   134 | Cost: 1.371330e+00
Iteration   135 | Cost: 1.371330e+00
Iteration   136 | Cost: 1.371330e+00
Iteration   137 | Cost: 1.371330e+00
Iteration   138 | Cost: 1.371330e+00
Iteration   139 | Cost: 1.371330e+00
Iteration   140 | Cost: 1.371330e+00
Iteration   141 | Cost: 1.371330e+00
Iteration   142 | Cost: 1.371330e+00
Iteration   143 | Cost: 1.371330e+00
Iteration   144 | Cost: 1.371330e+00
Iteration   145 | Cost: 1.371330e+00
Iteration   146 | Cost: 1.371330e+00
Iteration   147 | Cost: 1.371330e+00
Iteration   148 | Cost: 1.371330e+00
Iteration   149 | Cost: 1.371330e+00
Iteration   150 | Cost: 1.371330e+00
Iteration   151 | Cost: 1.371330e+00
Iteration   152 | Cost: 1.371330e+00
Iteration   153 | Cost: 1.371330e+00
Iteration   154 | Cost: 1.371330e+00
Iteration   155 | Cost: 1.371330e+00
Iteration   156 | Cost: 1.371330e+00
Iteration   157 | Cost: 1.371330e+00
Iteration   158 | Cost: 1.371330e+00
Iteration   159 | Cost: 1.371330e+00
Iteration   160 | Cost: 1.371330e+00
Iteration   161 | Cost: 1.371330e+00
Iteration   162 | Cost: 1.371330e+00
Iteration   163 | Cost: 1.371330e+00
Iteration   164 | Cost: 1.371330e+00
Iteration   165 | Cost: 1.371330e+00
Iteration   166 | Cost: 1.371330e+00
Iteration   167 | Cost: 1.371330e+00
Iteration   168 | Cost: 1.371330e+00
Iteration   169 | Cost: 1.371330e+00
Iteration   170 | Cost: 1.371330e+00
Iteration   171 | Cost: 1.371330e+00
Iteration   172 | Cost: 1.371330e+00
Iteration   173 | Cost: 1.371330e+00
Iteration   174 | Cost: 1.371330e+00
Iteration   175 | Cost: 1.371330e+00
Iteration   176 | Cost: 1.371330e+00
Iteration   177 | Cost: 1.371330e+00
Iteration   178 | Cost: 1.371330e+00
Iteration   179 | Cost: 1.371330e+00
Iteration   180 | Cost: 1.371330e+00
Iteration   181 | Cost: 1.371330e+00
Iteration   183 | Cost: 1.371330e+00

Iteration     1 | Cost: 6.272416e+01
Iteration     2 | Cost: 4.144389e+00
Iteration     3 | Cost: 2.233157e+00
Iteration     4 | Cost: 2.151711e+00
Iteration     5 | Cost: 2.037974e+00
Iteration     6 | Cost: 1.987187e+00
Iteration     7 | Cost: 1.885653e+00
Iteration     8 | Cost: 1.673143e+00
Iteration     9 | Cost: 1.621146e+00
Iteration    10 | Cost: 1.554051e+00
Iteration    11 | Cost: 1.479546e+00
Iteration    12 | Cost: 1.451469e+00
Iteration    13 | Cost: 1.450253e+00
Iteration    14 | Cost: 1.402300e+00
Iteration    15 | Cost: 1.392615e+00
Iteration    16 | Cost: 1.379750e+00
Iteration    17 | Cost: 1.368966e+00
Iteration    18 | Cost: 1.333990e+00
Iteration    19 | Cost: 1.321434e+00
Iteration    20 | Cost: 1.307482e+00
Iteration    21 | Cost: 1.303076e+00
Iteration    22 | Cost: 1.297964e+00
Iteration    23 | Cost: 1.286743e+00
Iteration    24 | Cost: 1.281286e+00
Iteration    25 | Cost: 1.262999e+00
Iteration    26 | Cost: 1.261550e+00
Iteration    27 | Cost: 1.255729e+00
Iteration    28 | Cost: 1.251778e+00
Iteration    29 | Cost: 1.249495e+00
Iteration    30 | Cost: 1.246513e+00
Iteration    31 | Cost: 1.246432e+00
Iteration    32 | Cost: 1.246270e+00
Iteration    33 | Cost: 1.246077e+00
Iteration    34 | Cost: 1.245994e+00
Iteration    35 | Cost: 1.245896e+00
Iteration    36 | Cost: 1.245775e+00
Iteration    37 | Cost: 1.245727e+00
Iteration    38 | Cost: 1.245656e+00
Iteration    39 | Cost: 1.245592e+00
Iteration    40 | Cost: 1.245523e+00
Iteration    41 | Cost: 1.245358e+00
Iteration    42 | Cost: 1.245028e+00
Iteration    43 | Cost: 1.245008e+00
Iteration    44 | Cost: 1.245004e+00
Iteration    45 | Cost: 1.245004e+00
Iteration    46 | Cost: 1.245002e+00
Iteration    47 | Cost: 1.245000e+00
Iteration    48 | Cost: 1.245000e+00
Iteration    49 | Cost: 1.244998e+00
Iteration    50 | Cost: 1.244995e+00
Iteration    51 | Cost: 1.244991e+00
Iteration    52 | Cost: 1.244990e+00
Iteration    53 | Cost: 1.244988e+00
Iteration    54 | Cost: 1.244987e+00
Iteration    55 | Cost: 1.244987e+00
Iteration    56 | Cost: 1.244987e+00
Iteration    57 | Cost: 1.244987e+00
Iteration    58 | Cost: 1.244987e+00
Iteration    59 | Cost: 1.244986e+00
Iteration    60 | Cost: 1.244986e+00
Iteration    61 | Cost: 1.244985e+00
Iteration    62 | Cost: 1.244985e+00
Iteration    63 | Cost: 1.244985e+00
Iteration    64 | Cost: 1.244984e+00
Iteration    65 | Cost: 1.244984e+00
Iteration    66 | Cost: 1.244983e+00
Iteration    67 | Cost: 1.244983e+00
Iteration    68 | Cost: 1.244983e+00
Iteration    69 | Cost: 1.244983e+00
Iteration    70 | Cost: 1.244981e+00
Iteration    71 | Cost: 1.244980e+00
Iteration    72 | Cost: 1.244980e+00
Iteration    73 | Cost: 1.244980e+00
Iteration    74 | Cost: 1.244980e+00
Iteration    75 | Cost: 1.244980e+00
Iteration    76 | Cost: 1.244980e+00
Iteration    77 | Cost: 1.244980e+00
Iteration    78 | Cost: 1.244980e+00
Iteration    79 | Cost: 1.244980e+00
Iteration    80 | Cost: 1.244980e+00
Iteration    81 | Cost: 1.244980e+00
Iteration    82 | Cost: 1.244980e+00
Iteration    83 | Cost: 1.244980e+00
Iteration    84 | Cost: 1.244980e+00
Iteration    85 | Cost: 1.244980e+00
Iteration    86 | Cost: 1.244980e+00
Iteration    87 | Cost: 1.244980e+00
Iteration    88 | Cost: 1.244980e+00
Iteration    89 | Cost: 1.244980e+00
Iteration    90 | Cost: 1.244980e+00
Iteration    91 | Cost: 1.244980e+00
Iteration    92 | Cost: 1.244980e+00
Iteration    93 | Cost: 1.244980e+00
Iteration    94 | Cost: 1.244980e+00
Iteration    95 | Cost: 1.244980e+00
Iteration    96 | Cost: 1.244980e+00
Iteration    97 | Cost: 1.244980e+00
Iteration    98 | Cost: 1.244980e+00
Iteration    99 | Cost: 1.244980e+00
Iteration   100 | Cost: 1.244980e+00
Iteration   101 | Cost: 1.244980e+00
Iteration   102 | Cost: 1.244980e+00
Iteration   103 | Cost: 1.244980e+00
Iteration   104 | Cost: 1.244980e+00
Iteration   105 | Cost: 1.244980e+00
Iteration   106 | Cost: 1.244980e+00
Iteration   107 | Cost: 1.244980e+00
Iteration   108 | Cost: 1.244980e+00
Iteration   109 | Cost: 1.244980e+00
Iteration   110 | Cost: 1.244980e+00
Iteration   111 | Cost: 1.244980e+00
Iteration   112 | Cost: 1.244980e+00
Iteration   113 | Cost: 1.244980e+00
Iteration   114 | Cost: 1.244980e+00
Iteration   115 | Cost: 1.244980e+00
Iteration   116 | Cost: 1.244980e+00
Iteration   117 | Cost: 1.244980e+00
Iteration   118 | Cost: 1.244980e+00
Iteration   119 | Cost: 1.244980e+00
Iteration   120 | Cost: 1.244980e+00
Iteration   121 | Cost: 1.244980e+00
Iteration   122 | Cost: 1.244980e+00
Iteration   123 | Cost: 1.244980e+00
Iteration   124 | Cost: 1.244980e+00
Iteration   125 | Cost: 1.244980e+00
Iteration   126 | Cost: 1.244980e+00
Iteration   127 | Cost: 1.244980e+00
Iteration   128 | Cost: 1.244980e+00
Iteration   129 | Cost: 1.244980e+00
Iteration   130 | Cost: 1.244980e+00
Iteration   131 | Cost: 1.244980e+00
Iteration   132 | Cost: 1.244980e+00
Iteration   133 | Cost: 1.244980e+00
Iteration   134 | Cost: 1.244980e+00
Iteration   135 | Cost: 1.244980e+00
Iteration   136 | Cost: 1.244980e+00
Iteration   137 | Cost: 1.244980e+00
